# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RPL7P11	ENSG00000234619	ENST00000437586	processed_pseudogene	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
RPL7P7	ENSG00000224315	ENST00000428803	processed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
RPL7P8	ENSG00000235045	ENST00000411964	processed_pseudogene	0	0	0	36	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
RPL7P9	ENSG00000137970	ENST00000468715	processed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
RPRD2	ENSG00000163125	ENST00000369067	protein_coding	0	1	0	376	2	0	0	0	0	0	0	15	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18
RPRD2	ENSG00000163125	ENST00000369068	protein_coding	0	2	2	515	1	0	0	0	0	0	0	23	0	0	473	2	0	0	0	0	0	0	0	0	0	0	0	0	2	18
RPRD2	ENSG00000163125	ENST00000401000	protein_coding	0	2	2	525	17	0	1	0	0	0	0	17	0	0	473	2	0	0	0	0	0	0	0	0	0	0	0	0	2	17
RPRD2	ENSG00000163125	ENST00000492220	processed_transcript	0	0	0	526	0	0	0	0	0	0	0	23	0	0	479	0	6	0	0	0	0	0	0	0	0	0	0	0	0	18
RPRD2	ENSG00000163125	ENST00000539519	protein_coding	0	2	2	509	0	0	0	0	0	0	0	18	0	0	473	2	0	0	0	0	0	0	0	0	0	0	0	0	2	18
RPS10P7	ENSG00000223396	ENST00000441932	lincRNA	0	0	0	148	0	0	0	0	0	0	0	20	0	0	83	0	17	0	0	0	0	0	0	0	0	0	0	0	0	28
RPS14P3	ENSG00000226396	ENST00000457263	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14
RPS15AP10	ENSG00000225447	ENST00000432472	processed_pseudogene	0	0	0	33	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RPS15AP11	ENSG00000234093	ENST00000455333	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS15AP11	ENSG00000234093	ENST00000594193	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS15AP12	ENSG00000232134	ENST00000419498	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
RPS15AP6	ENSG00000233072	ENST00000420703	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
RPS15AP7	ENSG00000234088	ENST00000439294	processed_pseudogene	0	0	0	75	0	0	0	0	0	0	0	48	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25
RPS15AP9	ENSG00000228453	ENST00000439856	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RPS20P5	ENSG00000236888	ENST00000434808	processed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20
RPS21P1	ENSG00000229795	ENST00000434479	processed_pseudogene	0	0	0	37	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
RPS23P10	ENSG00000224203	ENST00000416185	unprocessed_pseudogene	0	0	0	31	0	0	0	0	0	0	0	12	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
RPS23P9	ENSG00000231586	ENST00000448848	unprocessed_pseudogene	0	0	0	86	0	0	0	0	0	0	0	27	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	46
RPS26P13	ENSG00000227887	ENST00000419030	processed_pseudogene	0	0	0	66	0	0	0	0	0	0	0	26	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	37
RPS26P15	ENSG00000223416	ENST00000488067	processed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32
RPS27	ENSG00000177954	ENST00000368567	protein_coding	0	1	0	34	0	0	2	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	13
RPS27	ENSG00000177954	ENST00000392558	protein_coding	0	0	1	33	3	0	2	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
RPS27	ENSG00000177954	ENST00000477151	processed_transcript	0	1	0	34	0	0	0	0	0	0	0	13	0	0	6	0	3	0	0	0	0	0	1	0	0	0	0	0	0	13
RPS27	ENSG00000177954	ENST00000493224	processed_transcript	0	1	0	34	0	0	0	0	0	0	0	13	0	0	6	0	3	0	0	0	0	0	1	0	0	0	0	0	0	13
RPS27P5	ENSG00000238183	ENST00000444247	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS29P6	ENSG00000230451	ENST00000438196	processed_pseudogene	0	0	0	55	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
RPS3AP12	ENSG00000236804	ENST00000443616	processed_pseudogene	0	0	0	36	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	22
RPS3AP9	ENSG00000231022	ENST00000417027	processed_pseudogene	0	0	0	65	0	0	0	0	0	0	0	32	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	31
RPS4XP4	ENSG00000215520	ENST00000443195	processed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	19	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
RPS6KA1	ENSG00000117676	ENST00000366866	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	0	0	17	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS6KA1	ENSG00000117676	ENST00000374162	protein_coding	0	4	1	127	4	0	0	0	0	0	0	19	0	0	98	1	0	0	0	0	0	0	1	0	0	0	0	0	3	6
RPS6KA1	ENSG00000117676	ENST00000374163	nonsense_mediated_decay	0	1	1	104	11	1	1	0	0	0	0	16	0	0	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS6KA1	ENSG00000117676	ENST00000374166	protein_coding	0	4	1	134	7	0	0	0	0	0	0	16	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	4	11
RPS6KA1	ENSG00000117676	ENST00000374168	protein_coding	3	4	1	134	7	0	0	0	0	0	0	16	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	3	4	11
RPS6KA1	ENSG00000117676	ENST00000403732	protein_coding	0	2	0	72	0	0	0	0	0	0	0	21	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14
RPS6KA1	ENSG00000117676	ENST00000438977	protein_coding	0	1	1	36	2	0	0	0	0	0	0	17	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6
RPS6KA1	ENSG00000117676	ENST00000474934	retained_intron	0	0	0	27	0	0	0	0	0	0	0	15	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
RPS6KA1	ENSG00000117676	ENST00000488985	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	11	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
RPS6KA1	ENSG00000117676	ENST00000524436	retained_intron	0	0	0	66	0	0	0	0	0	0	0	14	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
RPS6KA1	ENSG00000117676	ENST00000525525	nonsense_mediated_decay	0	1	0	52	0	0	0	0	0	0	0	5	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11
RPS6KA1	ENSG00000117676	ENST00000525582	retained_intron	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
RPS6KA1	ENSG00000117676	ENST00000526040	nonsense_mediated_decay	0	1	0	72	0	0	0	0	0	0	0	17	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11
RPS6KA1	ENSG00000117676	ENST00000526792	protein_coding	0	4	1	128	4	0	0	0	0	0	0	19	0	0	98	1	0	0	0	0	0	0	1	0	0	0	0	0	3	7
RPS6KA1	ENSG00000117676	ENST00000527264	retained_intron	0	0	0	36	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
RPS6KA1	ENSG00000117676	ENST00000529454	protein_coding	0	0	0	65	0	0	0	0	0	0	0	15	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RPS6KA1	ENSG00000117676	ENST00000530003	protein_coding	0	3	1	106	7	0	1	0	0	0	0	16	0	0	74	1	0	0	0	0	0	0	0	0	0	0	0	0	3	8
RPS6KA1	ENSG00000117676	ENST00000530305	retained_intron	0	0	0	35	0	0	0	0	0	0	0	24	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS6KA1	ENSG00000117676	ENST00000530607	retained_intron	0	0	0	32	0	0	0	0	0	0	0	14	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS6KA1	ENSG00000117676	ENST00000531113	retained_intron	0	0	0	103	0	0	0	0	0	0	0	25	0	0	66	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
RPS6KA1	ENSG00000117676	ENST00000531382	protein_coding	0	4	1	100	2	1	1	0	0	0	0	20	0	0	68	1	0	0	0	0	0	0	0	0	0	0	0	0	3	9
RPS6KC1	ENSG00000136643	ENST00000366959	protein_coding	0	0	7	493	6	0	1	0	0	0	0	9	0	0	470	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS6KC1	ENSG00000136643	ENST00000366960	protein_coding	0	0	8	492	6	0	1	0	0	0	0	9	0	0	469	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS6KC1	ENSG00000136643	ENST00000468069	processed_transcript	0	0	0	123	0	0	0	0	0	0	0	9	0	0	106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS6KC1	ENSG00000136643	ENST00000490299	processed_transcript	0	0	0	461	0	0	0	0	0	0	0	9	0	0	428	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11
RPS6KC1	ENSG00000136643	ENST00000491616	processed_transcript	0	0	0	64	0	0	0	0	0	0	0	11	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
RPS6KC1	ENSG00000136643	ENST00000543354	protein_coding	0	0	7	487	0	0	1	0	0	0	0	9	0	0	470	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS6KC1	ENSG00000136643	ENST00000543470	protein_coding	0	0	6	488	0	0	2	0	0	0	0	9	0	0	470	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPS7P2	ENSG00000231837	ENST00000435134	processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RPS7P3	ENSG00000231940	ENST00000443360	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12
RPS7P4	ENSG00000229133	ENST00000444127	processed_pseudogene	0	0	0	55	0	0	0	0	0	0	0	27	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	23
RPS7P5	ENSG00000217327	ENST00000441482	processed_pseudogene	0	0	0	100	0	0	0	0	0	0	0	47	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	48
RPS8	ENSG00000142937	ENST00000372209	protein_coding	0	1	0	44	0	0	0	0	0	0	0	18	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18
RPS8	ENSG00000142937	ENST00000396651	protein_coding	0	3	0	46	0	0	1	0	0	0	0	18	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	1	19
RPS8	ENSG00000142937	ENST00000464658	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	18	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
RPS8	ENSG00000142937	ENST00000470475	processed_transcript	0	0	0	40	0	0	0	0	0	0	0	16	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18
RPS8	ENSG00000142937	ENST00000474582	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
RPS8	ENSG00000142937	ENST00000484599	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
RPS8	ENSG00000142937	ENST00000485390	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	18	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19
RPS8	ENSG00000142937	ENST00000497035	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	17	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20
RPTN	ENSG00000215853	ENST00000316073	protein_coding	0	0	6	7	2	0	0	0	0	0	0	2	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RRAGC	ENSG00000116954	ENST00000373001	protein_coding	0	1	0	88	4	0	0	0	0	0	0	13	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13
RRAGC	ENSG00000116954	ENST00000474456	processed_transcript	0	0	0	59	0	0	0	0	0	0	0	15	0	0	23	0	11	0	0	0	0	0	0	0	0	0	0	0	0	10
RRAGC	ENSG00000116954	ENST00000493015	processed_transcript	0	0	0	60	0	0	0	0	0	0	0	18	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
RRAGC	ENSG00000116954	ENST00000496778	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
RRM2P2	ENSG00000236484	ENST00000436212	processed_pseudogene	0	0	0	49	0	0	0	0	0	0	0	25	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	19
RRNAD1	ENSG00000143303	ENST00000368216	protein_coding	0	1	1	44	0	0	2	0	0	0	0	11	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	1	12
RRNAD1	ENSG00000143303	ENST00000368218	protein_coding	0	0	2	44	0	0	3	0	0	0	0	11	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11
RRNAD1	ENSG00000143303	ENST00000462397	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RRNAD1	ENSG00000143303	ENST00000476229	protein_coding	0	0	2	35	0	0	0	0	0	0	0	11	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17
RRNAD1	ENSG00000143303	ENST00000481920	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
RRNAD1	ENSG00000143303	ENST00000484742	protein_coding	0	0	1	36	0	0	0	0	0	0	0	11	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RRNAD1	ENSG00000143303	ENST00000497515	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	11	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
RRNAD1	ENSG00000143303	ENST00000517871	retained_intron	0	0	0	29	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17
RRNAD1	ENSG00000143303	ENST00000519086	protein_coding	0	0	1	38	0	0	1	0	0	0	0	12	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
RRNAD1	ENSG00000143303	ENST00000522237	protein_coding	0	0	1	31	0	0	0	0	0	0	0	11	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RRNAD1	ENSG00000143303	ENST00000524343	protein_coding	0	1	0	36	0	0	1	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13
RRP15	ENSG00000067533	ENST00000366932	protein_coding	1	1	5	156	24	0	0	0	0	0	0	13	1	0	110	3	0	0	0	2	0	0	0	0	0	0	0	0	1	9
RRP15	ENSG00000067533	ENST00000491428	processed_transcript	0	0	0	64	0	0	0	0	0	0	0	8	0	0	44	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
RSBN1	ENSG00000081019	ENST00000261441	protein_coding	0	2	1	113	5	0	0	0	0	0	0	13	0	0	83	1	0	0	0	0	0	0	0	0	0	0	0	0	2	12
RSBN1	ENSG00000081019	ENST00000369581	processed_transcript	0	0	0	16	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RSBN1	ENSG00000081019	ENST00000476412	nonsense_mediated_decay	0	1	1	103	2	0	0	0	0	0	0	7	0	0	83	1	0	0	0	0	0	0	0	0	0	0	0	0	1	11
RSC1A1	ENSG00000215695	ENST00000345034	protein_coding	0	1	5	28	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	14
RSG1	ENSG00000132881	ENST00000375599	protein_coding	0	4	2	40	1	0	2	0	0	0	0	15	0	0	14	2	0	0	0	2	0	0	0	0	0	0	0	0	2	8
RSG1	ENSG00000132881	ENST00000434014	protein_coding	0	0	1	40	0	0	0	0	0	0	0	17	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RSL24D1P4	ENSG00000215800	ENST00000400938	processed_pseudogene	0	1	0	77	0	0	0	0	0	0	0	38	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	35
RSPO1	ENSG00000169218	ENST00000356545	protein_coding	1	1	1	109	3	1	1	0	0	0	0	10	0	0	76	1	0	0	0	0	1	1	1	0	0	0	0	0	0	20
RSPO1	ENSG00000169218	ENST00000373059	protein_coding	0	0	1	110	4	0	0	0	0	0	0	10	0	0	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RSPO1	ENSG00000169218	ENST00000401068	protein_coding	0	1	1	110	2	1	1	0	0	0	0	12	0	0	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RSPO1	ENSG00000169218	ENST00000401069	protein_coding	0	0	1	110	3	0	0	0	0	0	0	11	0	0	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RSPO1	ENSG00000169218	ENST00000401070	protein_coding	0	0	0	111	4	0	0	0	0	0	0	10	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RSPO1	ENSG00000169218	ENST00000401071	protein_coding	1	1	0	111	4	0	0	0	0	0	0	10	0	0	78	0	0	1	0	0	1	0	2	0	0	0	0	0	0	20
RTCA	ENSG00000137996	ENST00000260563	protein_coding	0	2	2	102	1	0	0	0	0	0	0	11	0	0	67	2	0	0	0	0	0	0	0	0	0	0	0	0	2	23
RTCA	ENSG00000137996	ENST00000370126	protein_coding	0	0	1	45	2	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23
RTCA	ENSG00000137996	ENST00000370128	protein_coding	0	2	2	107	3	0	0	0	0	0	0	14	0	0	67	2	0	0	0	0	0	0	0	0	0	0	0	0	2	23
RTCA	ENSG00000137996	ENST00000483474	processed_transcript	0	0	0	61	0	0	0	0	0	0	0	12	0	0	24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
RTCA	ENSG00000137996	ENST00000498617	processed_transcript	0	0	0	67	0	0	0	0	0	0	0	15	0	0	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
RUNX3	ENSG00000020633	ENST00000308873	protein_coding	0	0	0	105	7	0	0	0	0	0	0	14	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RUNX3	ENSG00000020633	ENST00000338888	protein_coding	0	0	1	198	3	0	0	0	0	0	0	14	0	0	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34
RUNX3	ENSG00000020633	ENST00000399916	protein_coding	0	1	1	204	7	1	1	0	0	0	0	14	0	0	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35
RUNX3	ENSG00000020633	ENST00000479341	processed_transcript	0	0	0	127	0	0	0	0	0	0	0	15	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39
RUNX3	ENSG00000020633	ENST00000496967	processed_transcript	0	0	0	96	0	0	0	0	0	0	0	13	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RUNX3	ENSG00000020633	ENST00000540420	protein_coding	0	0	0	99	1	0	0	0	0	0	0	15	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000292254	protein_coding	0	0	3	29	0	0	0	0	0	0	0	13	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000368347	protein_coding	0	0	3	29	0	0	1	0	0	0	0	13	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RUSC1	ENSG00000160753	ENST00000368349	protein_coding	0	0	3	29	0	0	0	0	0	0	0	13	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000368352	protein_coding	0	0	4	35	0	0	0	0	0	0	0	13	0	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RUSC1	ENSG00000160753	ENST00000368354	protein_coding	0	0	3	36	0	0	0	0	0	0	0	13	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RUSC1	ENSG00000160753	ENST00000462780	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	12	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000467820	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	7	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
RUSC1	ENSG00000160753	ENST00000468764	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000471876	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	13	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000473331	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000479924	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	11	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000484664	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	11	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
RUSC1	ENSG00000160753	ENST00000485924	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	9	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
RUSC1	ENSG00000160753	ENST00000489860	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	9	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000490373	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	12	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000492536	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RUSC1	ENSG00000160753	ENST00000497930	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	9	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
RUSC1-AS1	ENSG00000225855	ENST00000443642	antisense	0	0	0	28	0	0	0	0	0	0	0	12	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
RUSC1-AS1	ENSG00000225855	ENST00000446880	antisense	0	0	0	25	0	0	0	0	0	0	0	11	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5
RUSC1-AS1	ENSG00000225855	ENST00000450199	antisense	0	0	0	23	0	0	0	0	0	0	0	8	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6
RUSC1-AS1	ENSG00000225855	ENST00000543656	antisense	0	0	0	24	0	0	0	0	0	0	0	11	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
RWDD3	ENSG00000122481	ENST00000263893	protein_coding	0	47	1	94	1	0	0	0	0	0	0	21	0	0	52	1	0	0	0	47	0	0	0	0	0	0	0	0	0	20
RWDD3	ENSG00000122481	ENST00000370202	protein_coding	0	47	1	94	1	0	0	0	0	0	0	21	0	0	52	1	0	0	0	47	0	0	0	0	0	0	0	0	0	20
RWDD3	ENSG00000122481	ENST00000429514	protein_coding	0	0	1	87	3	0	0	0	0	0	0	17	0	0	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RWDD3	ENSG00000122481	ENST00000460571	processed_transcript	0	0	0	40	0	0	0	0	0	0	0	21	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17
RWDD3	ENSG00000122481	ENST00000473397	processed_transcript	0	0	0	94	0	0	0	0	0	0	0	21	0	0	53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
RWDD3	ENSG00000122481	ENST00000492639	processed_transcript	0	1	0	84	0	0	0	0	0	0	0	17	0	0	46	0	2	0	0	0	0	0	1	0	0	0	0	0	0	20
RWDD3	ENSG00000122481	ENST00000495272	processed_transcript	0	0	0	94	0	0	0	0	0	0	0	21	0	0	52	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19
RWDD3	ENSG00000122481	ENST00000497058	processed_transcript	0	0	0	94	0	0	0	0	0	0	0	21	0	0	53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
RXFP4	ENSG00000173080	ENST00000368318	protein_coding	0	1	2	23	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	13
RXRG	ENSG00000143171	ENST00000359842	protein_coding	0	46	0	272	6	0	1	0	0	0	0	19	0	0	213	0	0	0	0	41	0	0	1	0	0	0	0	0	4	34
RXRG	ENSG00000143171	ENST00000465764	processed_transcript	0	0	0	101	0	0	0	0	0	0	0	23	0	0	39	0	5	0	0	0	0	0	0	0	0	0	0	0	0	34
